timestamp,tag,value
2024-01-01T02:46:00,REACTOR_PRESSURE,5.089
2024-01-01T02:46:00,FEED_FLOW,99.16
2024-01-01T02:47:00,REACTOR_TEMP,366.38
2024-01-01T02:47:00,REACTOR_PRESSURE,4.98
2024-01-01T02:47:00,FEED_FLOW,103.98
2024-01-01T02:48:00,REACTOR_TEMP,369.63
2024-01-01T02:48:00,REACTOR_PRESSURE,5.122
2024-01-01T02:48:00,FEED_FLOW,103.66
2024-01-01T02:49:00,REACTOR_TEMP,368.58
2024-01-01T02:49:00,REACTOR_PRESSURE,5.186
2024-01-01T02:49:00,FEED_FLOW,101.52
2024-01-01T02:50:00,REACTOR_TEMP,367.42
2024-01-01T02:50:00,REACTOR_PRESSURE,5.174
2024-01-01T02:50:00,FEED_FLOW,100.34
2024-01-01T02:51:00,REACTOR_TEMP,365.15
2024-01-01T02:51:00,REACTOR_PRESSURE,5.078
2024-01-01T02:51:00,FEED_FLOW,90.56
2024-01-01T02:52:00,REACTOR_TEMP,367.19
2024-01-01T02:52:00,REACTOR_PRESSURE,5.127
2024-01-01T02:52:00,FEED_FLOW,106.18
2024-01-01T02:53:00,REACTOR_TEMP,367.6
2024-01-01T02:53:00,REACTOR_PRESSURE,5.181
2024-01-01T02:53:00,FEED_FLOW,100.0
2024-01-01T02:54:00,REACTOR_TEMP,365.35
2024-01-01T02:54:00,REACTOR_PRESSURE,4.936
2024-01-01T02:54:00,FEED_FLOW,95.15
2024-01-01T02:55:00,REACTOR_TEMP,364.77
2024-01-01T02:55:00,REACTOR_PRESSURE,5.137
2024-01-01T02:55:00,FEED_FLOW,98.96
2024-01-01T02:56:00,REACTOR_TEMP,368.74
2024-01-01T02:56:00,REACTOR_PRESSURE,5.101
2024-01-01T02:56:00,FEED_FLOW,105.22
2024-01-01T02:57:00,REACTOR_TEMP,369.82
2024-01-01T02:57:00,REACTOR_PRESSURE,5.035
2024-01-01T02:57:00,FEED_FLOW,98.63
2024-01-01T02:58:00,REACTOR_TEMP,366.73
2024-01-01T02:58:00,REACTOR_PRESSURE,4.922
2024-01-01T02:58:00,FEED_FLOW,103.38
2024-01-01T02:59:00,REACTOR_TEMP,370.28
2024-01-01T02:59:00,REACTOR_PRESSURE,5.101
2024-01-01T02:59:00,FEED_FLOW,97.53
2024-01-01T03:00:00,REACTOR_TEMP,370.18
2024-01-01T03:00:00,REACTOR_PRESSURE,4.866
2024-01-01T03:00:00,FEED_FLOW,100.89
2024-01-01T03:01:00,REACTOR_TEMP,368.39
2024-01-01T03:01:00,REACTOR_PRESSURE,5.035
2024-01-01T03:01:00,FEED_FLOW,106.96
2024-01-01T03:02:00,REACTOR_TEMP,370.14
2024-01-01T03:02:00,REACTOR_PRESSURE,5.075
2024-01-01T03:02:00,FEED_FLOW,99.57
2024-01-01T03:03:00,REACTOR_TEMP,367.52
2024-01-01T03:03:00,REACTOR_PRESSURE,5.036
2024-01-01T03:03:00,FEED_FLOW,93.46
2024-01-01T03:04:00,REACTOR_TEMP,371.16
2024-01-01T03:04:00,REACTOR_PRESSURE,5.209
2024-01-01T03:04:00,FEED_FLOW,103.99
2024-01-01T03:05:00,REACTOR_TEMP,366.31
2024-01-01T03:05:00,REACTOR_PRESSURE,5.29
2024-01-01T03:05:00,FEED_FLOW,109.9
2024-01-01T03:06:00,REACTOR_TEMP,368.98
2024-01-01T03:06:00,REACTOR_PRESSURE,5.004
2024-01-01T03:06:00,FEED_FLOW,95.67
2024-01-01T03:07:00,REACTOR_TEMP,369.54
2024-01-01T03:07:00,REACTOR_PRESSURE,5.006
2024-01-01T03:07:00,FEED_FLOW,99.83
2024-01-01T03:08:00,REACTOR_TEMP,370.98
2024-01-01T03:08:00,REACTOR_PRESSURE,4.954
2024-01-01T03:08:00,FEED_FLOW,110.03
2024-01-01T03:09:00,REACTOR_TEMP,372.03
2024-01-01T03:09:00,REACTOR_PRESSURE,4.986
2024-01-01T03:09:00,FEED_FLOW,92.93
2024-01-01T03:10:00,REACTOR_TEMP,368.43
2024-01-01T03:10:00,REACTOR_PRESSURE,4.989
2024-01-01T03:10:00,FEED_FLOW,98.68
2024-01-01T03:11:00,REACTOR_TEMP,363.94
2024-01-01T03:11:00,REACTOR_PRESSURE,5.047
2024-01-01T03:11:00,FEED_FLOW,109.01
2024-01-01T03:12:00,REACTOR_TEMP,366.97
2024-01-01T03:12:00,REACTOR_PRESSURE,5.058
2024-01-01T03:12:00,FEED_FLOW,92.55
2024-01-01T03:13:00,REACTOR_TEMP,370.58
2024-01-01T03:13:00,REACTOR_PRESSURE,5.08
2024-01-01T03:13:00,FEED_FLOW,109.7
2024-01-01T03:14:00,REACTOR_TEMP,369.81
2024-01-01T03:14:00,REACTOR_PRESSURE,5.062
2024-01-01T03:14:00,FEED_FLOW,102.75
2024-01-01T03:15:00,REACTOR_TEMP,368.49
2024-01-01T03:15:00,REACTOR_PRESSURE,4.959
2024-01-01T03:15:00,FEED_FLOW,101.51
2024-01-01T03:16:00,REACTOR_TEMP,369.25
2024-01-01T03:16:00,REACTOR_PRESSURE,5.113
2024-01-01T03:16:00,FEED_FLOW,101.88
2024-01-01T03:17:00,REACTOR_TEMP,368.68
2024-01-01T03:17:00,REACTOR_PRESSURE,5.136
2024-01-01T03:17:00,FEED_FLOW,108.69
2024-01-01T03:18:00,REACTOR_TEMP,367.58
2024-01-01T03:18:00,REACTOR_PRESSURE,5.262
2024-01-01T03:18:00,FEED_FLOW,98.79
2024-01-01T03:19:00,REACTOR_TEMP,368.37
2024-01-01T03:19:00,REACTOR_PRESSURE,5.335
2024-01-01T03:19:00,FEED_FLOW,100.78
